state,district,year,irrigation_type,source,area_hectares
Uttar Pradesh,Deoria,2004,gross,canal_total,36398.0
Uttar Pradesh,Etah,2004,gross,canal_total,58810.0
Uttar Pradesh,Etawah,2004,gross,canal_total,103056.0
Uttar Pradesh,Faizabad,2004,gross,canal_total,25899.0
Uttar Pradesh,Farrukhabad,2004,gross,canal_total,5325.0
Uttar Pradesh,Fatehpur,2004,gross,canal_total,73119.0
Uttar Pradesh,Firozabad,2004,gross,canal_total,27535.0
Uttar Pradesh,Gautam Buddha Nagar,2004,gross,canal_total,21940.0
Uttar Pradesh,Ghaziabad,2004,gross,canal_total,33123.0
Uttar Pradesh,Ghazipur,2004,gross,canal_total,81036.0
Uttar Pradesh,Gonda,2004,gross,canal_total,8613.0
Uttar Pradesh,Gorakhpur,2004,gross,canal_total,7842.0
Uttar Pradesh,Hamirpur,2004,gross,canal_total,37890.0
Uttar Pradesh,Hardoi,2004,gross,canal_total,108259.0
Uttar Pradesh,Hathras,2004,gross,canal_total,23707.0
Uttar Pradesh,Jalaun,2004,gross,canal_total,148212.0
Uttar Pradesh,Jaunpur,2004,gross,canal_total,111281.0
Uttar Pradesh,Jhansi,2004,gross,canal_total,81843.0
Uttar Pradesh,Kannauj,2004,gross,canal_total,24153.0
Uttar Pradesh,Kanpur Dehat,2004,gross,canal_total,92544.0
Uttar Pradesh,Kanpur Nagar,2004,gross,canal_total,47948.0
Uttar Pradesh,Kaushambi,2004,gross,canal_total,19744.0
Uttar Pradesh,Kheri,2004,gross,canal_total,30698.0
Uttar Pradesh,Kushi Nagar,2004,gross,canal_total,90406.0
Uttar Pradesh,Lalitpur,2004,gross,canal_total,74917.0
Uttar Pradesh,Lucknow,2004,gross,canal_total,46749.0
Uttar Pradesh,Maharajganj,2004,gross,canal_total,32711.0
Uttar Pradesh,Mahoba,2004,gross,canal_total,33606.0
Uttar Pradesh,Mainpuri,2004,gross,canal_total,84767.0
Uttar Pradesh,Mathura,2004,gross,canal_total,151971.0
Uttar Pradesh,Mau,2004,gross,canal_total,18123.0
Uttar Pradesh,Meerut,2004,gross,canal_total,52741.0
Uttar Pradesh,Mirzapur,2004,gross,canal_total,102265.0
Uttar Pradesh,Moradabad,2004,gross,canal_total,17691.0
Uttar Pradesh,Muzaffarnagar,2004,gross,canal_total,108189.0
Uttar Pradesh,Pilibhit,2004,gross,canal_total,97109.0
Uttar Pradesh,Pratapgarh,2004,gross,canal_total,121084.0
Uttar Pradesh,Rae Bareli,2004,gross,canal_total,182127.0
Uttar Pradesh,Rampur,2004,gross,canal_total,2394.0
Uttar Pradesh,Saharanpur,2004,gross,canal_total,67328.0
Uttar Pradesh,Sant Kabeer Nagar,2004,gross,canal_total,2391.0
Uttar Pradesh,Sant Ravidas Nagar,2004,gross,canal_total,12664.0
Uttar Pradesh,Shahjahanpur,2004,gross,canal_total,19024.0
Uttar Pradesh,Shravasti,2004,gross,canal_total,211.0
Uttar Pradesh,Siddharth Nagar,2004,gross,canal_total,13992.0
Uttar Pradesh,Sitapur,2004,gross,canal_total,42132.0
Uttar Pradesh,Sonbhadra,2004,gross,canal_total,48285.0
Uttar Pradesh,Sultanpur,2004,gross,canal_total,109446.0
Uttar Pradesh,Unnao,2004,gross,canal_total,120224.0
Uttar Pradesh,Varanasi,2004,gross,canal_total,14836.0
Uttarakhand,Almora,2004,gross,canal_total,5876.0
Uttarakhand,Bageshwar,2004,gross,canal_total,5421.0
Uttarakhand,Chamoli,2004,gross,canal_total,1579.0
Uttarakhand,Champawat,2004,gross,canal_total,2331.0
Uttarakhand,Dehradun,2004,gross,canal_total,20353.0
Uttarakhand,Haridwar,2004,gross,canal_total,22423.0
Uttarakhand,Nainital,2004,gross,canal_total,34775.0
Uttarakhand,Pauri Garhwal,2004,gross,canal_total,6730.0
Uttarakhand,Pithoragarh,2004,gross,canal_total,2352.0
Uttarakhand,Rudra Prayag,2004,gross,canal_total,3627.0
Uttarakhand,Tehri Garhwal,2004,gross,canal_total,2529.0
Uttarakhand,Udam Singh Nagar,2004,gross,canal_total,61277.0
Uttarakhand,Uttar Kashi,2004,gross,canal_total,5891.0
West Bengal,24 Paraganas North,2004,gross,canal_total,0.0
West Bengal,24 Paraganas South,2004,gross,canal_total,0.0
West Bengal,Bankura,2004,gross,canal_total,0.0
West Bengal,Birbhum,2004,gross,canal_total,0.0
West Bengal,Coochbehar,2004,gross,canal_total,0.0
West Bengal,Darjeeling,2004,gross,canal_total,0.0
West Bengal,Dinajpur Dakshin,2004,gross,canal_total,0.0
West Bengal,Dinajpur Uttar,2004,gross,canal_total,0.0
West Bengal,Hooghly,2004,gross,canal_total,0.0
West Bengal,Howrah,2004,gross,canal_total,0.0
West Bengal,Jalpaiguri,2004,gross,canal_total,0.0
West Bengal,Maldah,2004,gross,canal_total,0.0
West Bengal,Medinipur East,2004,gross,canal_total,0.0
West Bengal,Medinipur West,2004,gross,canal_total,0.0
West Bengal,Murshidabad,2004,gross,canal_total,0.0
West Bengal,Nadia,2004,gross,canal_total,0.0
West Bengal,Purba Bardhaman,2004,gross,canal_total,0.0
West Bengal,Purulia,2004,gross,canal_total,0.0
Andaman And Nicobar Islands,North And Middle Andaman,2004,gross,tank,0.0
Andhra Pradesh,Anantapur,2004,gross,tank,1125.0
Andhra Pradesh,Chittoor,2004,gross,tank,19882.0
Andhra Pradesh,East Godavari,2004,gross,tank,22552.0
Andhra Pradesh,Guntur,2004,gross,tank,4923.0
Andhra Pradesh,Kadapa,2004,gross,tank,1572.0
Andhra Pradesh,Krishna,2004,gross,tank,24825.0
Andhra Pradesh,Kurnool,2004,gross,tank,13466.0
Andhra Pradesh,Prakasam,2004,gross,tank,14678.0
Andhra Pradesh,Spsr Nellore,2004,gross,tank,70666.0
Andhra Pradesh,Srikakulam,2004,gross,tank,67949.0
Andhra Pradesh,Visakhapatanam,2004,gross,tank,28233.0
Andhra Pradesh,Vizianagaram,2004,gross,tank,88332.0
Andhra Pradesh,West Godavari,2004,gross,tank,17950.0
Arunachal Pradesh,Anjaw,2004,gross,tank,0.0
Arunachal Pradesh,Changlang,2004,gross,tank,0.0
Arunachal Pradesh,Dibang Valley,2004,gross,tank,0.0
Arunachal Pradesh,East Kameng,2004,gross,tank,0.0
Arunachal Pradesh,East Siang,2004,gross,tank,0.0
Arunachal Pradesh,Kurung Kumey,2004,gross,tank,0.0
Arunachal Pradesh,Lohit,2004,gross,tank,0.0
Arunachal Pradesh,Lower Dibang Valley,2004,gross,tank,0.0
Arunachal Pradesh,Lower Subansiri,2004,gross,tank,0.0
Arunachal Pradesh,Papum Pare,2004,gross,tank,0.0
Arunachal Pradesh,Tawang,2004,gross,tank,0.0
Arunachal Pradesh,Tirap,2004,gross,tank,0.0
Arunachal Pradesh,Upper Siang,2004,gross,tank,0.0
Arunachal Pradesh,Upper Subansiri,2004,gross,tank,0.0
Arunachal Pradesh,West Kameng,2004,gross,tank,0.0
Arunachal Pradesh,West Siang,2004,gross,tank,0.0
Assam,Barpeta,2004,gross,tank,0.0
Assam,Bongaigaon,2004,gross,tank,0.0
Assam,Cachar,2004,gross,tank,0.0
Assam,Darrang,2004,gross,tank,0.0
Assam,Dhemaji,2004,gross,tank,0.0
Assam,Dhubri,2004,gross,tank,0.0
Assam,Dibrugarh,2004,gross,tank,0.0
Assam,Dima Hasao,2004,gross,tank,0.0
Assam,Goalpara,2004,gross,tank,0.0
Assam,Golaghat,2004,gross,tank,0.0
Assam,Jorhat,2004,gross,tank,0.0
Assam,Kamrup,2004,gross,tank,0.0
Assam,Karbi Anglong,2004,gross,tank,0.0
Assam,Karimganj,2004,gross,tank,0.0
Assam,Kokrajhar,2004,gross,tank,0.0
Assam,Lakhimpur,2004,gross,tank,0.0
Assam,Marigaon,2004,gross,tank,0.0
Assam,Nagaon,2004,gross,tank,0.0
Assam,Nalbari,2004,gross,tank,0.0
Assam,Sivasagar,2004,gross,tank,0.0
Assam,Sonitpur,2004,gross,tank,0.0
Assam,Tinsukia,2004,gross,tank,0.0
Bihar,Araria,2004,gross,tank,0.0
Bihar,Arwal,2004,gross,tank,0.0
Bihar,Aurangabad,2004,gross,tank,3381.0
Bihar,Banka,2004,gross,tank,347.0
Bihar,Begusarai,2004,gross,tank,1581.0
Bihar,Bhagalpur,2004,gross,tank,10065.0
Bihar,Bhojpur,2004,gross,tank,0.0
Bihar,Buxar,2004,gross,tank,0.0
Bihar,Darbhanga,2004,gross,tank,28657.0
Bihar,Gaya,2004,gross,tank,0.0
Bihar,Gopalganj,2004,gross,tank,0.0
Bihar,Jamui,2004,gross,tank,0.0
Bihar,Jehanabad,2004,gross,tank,0.0
Bihar,Kaimur (Bhabua),2004,gross,tank,4371.0
Bihar,Katihar,2004,gross,tank,0.0
Bihar,Khagaria,2004,gross,tank,4286.0
Bihar,Kishanganj,2004,gross,tank,0.0
Bihar,Lakhisarai,2004,gross,tank,0.0
Bihar,Madhepura,2004,gross,tank,0.0
Bihar,Madhubani,2004,gross,tank,43809.0
Bihar,Munger,2004,gross,tank,0.0
Bihar,Muzaffarpur,2004,gross,tank,0.0
Bihar,Nalanda,2004,gross,tank,1927.0
Bihar,Nawada,2004,gross,tank,0.0
Bihar,Pashchim Champaran,2004,gross,tank,1.0
Bihar,Patna,2004,gross,tank,34.0
Bihar,Purbi Champaran,2004,gross,tank,0.0
Bihar,Purnia,2004,gross,tank,0.0
Bihar,Rohtas,2004,gross,tank,7941.0
Bihar,Saharsa,2004,gross,tank,0.0
Bihar,Samastipur,2004,gross,tank,0.0
Bihar,Saran,2004,gross,tank,7395.0
Bihar,Sheikhpura,2004,gross,tank,0.0
Bihar,Sheohar,2004,gross,tank,0.0
Bihar,Sitamarhi,2004,gross,tank,1416.0
Bihar,Siwan,2004,gross,tank,2320.0
Bihar,Supaul,2004,gross,tank,0.0
Bihar,Vaishali,2004,gross,tank,0.0
Chhattisgarh,Bastar,2004,gross,tank,1423.0
Chhattisgarh,Bilaspur,2004,gross,tank,5403.0
Chhattisgarh,Dantewada,2004,gross,tank,0.0
Chhattisgarh,Dhamtari,2004,gross,tank,835.0
Chhattisgarh,Durg,2004,gross,tank,10383.0
Chhattisgarh,Janjgir-Champa,2004,gross,tank,3172.0
Chhattisgarh,Jashpur,2004,gross,tank,91.0
Chhattisgarh,Kabirdham,2004,gross,tank,1761.0
Chhattisgarh,Kanker,2004,gross,tank,3858.0
Chhattisgarh,Korba,2004,gross,tank,980.0
Chhattisgarh,Korea,2004,gross,tank,122.0
Chhattisgarh,Mahasamund,2004,gross,tank,6853.0
Chhattisgarh,Raigarh,2004,gross,tank,5744.0
Chhattisgarh,Raipur,2004,gross,tank,12159.0
Chhattisgarh,Rajnandgaon,2004,gross,tank,4430.0
Chhattisgarh,Surguja,2004,gross,tank,1955.0
Gujarat,Ahmadabad,2004,gross,tank,4400.0
Gujarat,Amreli,2004,gross,tank,200.0
Gujarat,Anand,2004,gross,tank,100.0
Gujarat,Banas Kantha,2004,gross,tank,400.0
Gujarat,Bharuch,2004,gross,tank,1400.0
Gujarat,Bhavnagar,2004,gross,tank,400.0
Gujarat,Dang,2004,gross,tank,0.0
Gujarat,Dohad,2004,gross,tank,5300.0
Gujarat,Gandhinagar,2004,gross,tank,100.0
Gujarat,Jamnagar,2004,gross,tank,100.0
Gujarat,Junagadh,2004,gross,tank,900.0
Gujarat,Kachchh,2004,gross,tank,0.0
Gujarat,Kheda,2004,gross,tank,8900.0
Gujarat,Mahesana,2004,gross,tank,900.0
Gujarat,Narmada,2004,gross,tank,100.0
Gujarat,Navsari,2004,gross,tank,0.0
Gujarat,Panch Mahals,2004,gross,tank,1200.0
Gujarat,Patan,2004,gross,tank,200.0
Gujarat,Porbandar,2004,gross,tank,0.0
Gujarat,Rajkot,2004,gross,tank,2100.0
Gujarat,Sabar Kantha,2004,gross,tank,600.0
Gujarat,Surat,2004,gross,tank,0.0
Gujarat,Surendranagar,2004,gross,tank,1200.0
Gujarat,Vadodara,2004,gross,tank,6000.0
Gujarat,Valsad,2004,gross,tank,1700.0
Haryana,Ambala,2004,gross,tank,0.0
Haryana,Bhiwani,2004,gross,tank,0.0
Haryana,Faridabad,2004,gross,tank,0.0
Haryana,Fatehabad,2004,gross,tank,0.0
Haryana,Gurgaon,2004,gross,tank,0.0
Haryana,Hisar,2004,gross,tank,0.0
Haryana,Jhajjar,2004,gross,tank,0.0
Haryana,Jind,2004,gross,tank,0.0
Haryana,Kaithal,2004,gross,tank,0.0
Haryana,Karnal,2004,gross,tank,0.0
Haryana,Kurukshetra,2004,gross,tank,0.0
Haryana,Mahendragarh,2004,gross,tank,0.0
Haryana,Panchkula,2004,gross,tank,0.0
Haryana,Panipat,2004,gross,tank,0.0
Haryana,Rewari,2004,gross,tank,0.0
Haryana,Rohtak,2004,gross,tank,0.0
Haryana,Sirsa,2004,gross,tank,0.0
Haryana,Sonipat,2004,gross,tank,0.0
Haryana,Yamunanagar,2004,gross,tank,0.0
Himachal Pradesh,Bilaspur,2004,gross,tank,0.0
Himachal Pradesh,Chamba,2004,gross,tank,0.0
Himachal Pradesh,Hamirpur,2004,gross,tank,0.0
Himachal Pradesh,Kangra,2004,gross,tank,0.0
Himachal Pradesh,Kinnaur,2004,gross,tank,0.0
Himachal Pradesh,Kullu,2004,gross,tank,0.0
Himachal Pradesh,Lahul And Spiti,2004,gross,tank,0.0
Himachal Pradesh,Mandi,2004,gross,tank,0.0
Himachal Pradesh,Shimla,2004,gross,tank,0.0
Himachal Pradesh,Sirmaur,2004,gross,tank,0.0
Himachal Pradesh,Solan,2004,gross,tank,0.0
Himachal Pradesh,Una,2004,gross,tank,57.0
Jammu And Kashmir,Anantnag,2004,gross,tank,1687.0
Jammu And Kashmir,Badgam,2004,gross,tank,220.0
Jammu And Kashmir,Baramulla,2004,gross,tank,569.0
Jammu And Kashmir,Doda,2004,gross,tank,144.0
Jammu And Kashmir,Jammu,2004,gross,tank,88.0
Jammu And Kashmir,Kathua,2004,gross,tank,90.0
Jammu And Kashmir,Kupwara,2004,gross,tank,929.0
Jammu And Kashmir,Poonch,2004,gross,tank,16.0
Jammu And Kashmir,Pulwama,2004,gross,tank,329.0
Jammu And Kashmir,Rajauri,2004,gross,tank,0.0
Jammu And Kashmir,Srinagar,2004,gross,tank,297.0
Jammu And Kashmir,Udhampur,2004,gross,tank,52.0
Jharkhand,Bokaro,2004,gross,tank,907.0
Jharkhand,Chatra,2004,gross,tank,1376.0
Jharkhand,Deoghar,2004,gross,tank,568.0
Jharkhand,Dhanbad,2004,gross,tank,302.0
Jharkhand,Dumka,2004,gross,tank,5476.0
Jharkhand,East Singhbum,2004,gross,tank,708.0
Jharkhand,Garhwa,2004,gross,tank,1709.0
Jharkhand,Giridih,2004,gross,tank,1968.0
Jharkhand,Godda,2004,gross,tank,6248.0
Jharkhand,Gumla,2004,gross,tank,2882.0
Jharkhand,Hazaribagh,2004,gross,tank,4908.0
Jharkhand,Jamtara,2004,gross,tank,718.0
Jharkhand,Koderma,2004,gross,tank,698.0
Jharkhand,Latehar,2004,gross,tank,1102.0
Jharkhand,Lohardaga,2004,gross,tank,1368.0
Jharkhand,Pakur,2004,gross,tank,617.0
Jharkhand,Palamu,2004,gross,tank,2232.0
Jharkhand,Ranchi,2004,gross,tank,2527.0
Jharkhand,Sahebganj,2004,gross,tank,914.0
Jharkhand,Saraikela Kharsawan,2004,gross,tank,678.0
Jharkhand,Simdega,2004,gross,tank,312.0
Jharkhand,West Singhbhum,2004,gross,tank,309.0
Karnataka,Bagalkot,2004,gross,tank,677.0
Karnataka,Bangalore Rural,2004,gross,tank,14421.0
Karnataka,Belgaum,2004,gross,tank,2212.0
Karnataka,Bellary,2004,gross,tank,3008.0
Karnataka,Bengaluru Urban,2004,gross,tank,2722.0
Karnataka,Bidar,2004,gross,tank,705.0
Karnataka,Bijapur,2004,gross,tank,2130.0
Karnataka,Chamarajanagar,2004,gross,tank,4687.0
Karnataka,Chikmagalur,2004,gross,tank,9243.0
Karnataka,Chitradurga,2004,gross,tank,1337.0
Karnataka,Dakshin Kannad,2004,gross,tank,0.0
Karnataka,Davangere,2004,gross,tank,1515.0
Karnataka,Dharwad,2004,gross,tank,191.0
Karnataka,Gadag,2004,gross,tank,1516.0
Karnataka,Gulbarga,2004,gross,tank,4200.0
Karnataka,Hassan,2004,gross,tank,24581.0
Karnataka,Haveri,2004,gross,tank,11101.0
Karnataka,Kodagu,2004,gross,tank,70.0
Karnataka,Kolar,2004,gross,tank,0.0
Karnataka,Koppal,2004,gross,tank,759.0
Karnataka,Mandya,2004,gross,tank,18666.0
Karnataka,Mysore,2004,gross,tank,17730.0
Karnataka,Raichur,2004,gross,tank,1165.0
Karnataka,Shimoga,2004,gross,tank,52414.0
Karnataka,Tumkur,2004,gross,tank,10917.0
Karnataka,Udupi,2004,gross,tank,1848.0
Karnataka,Uttar Kannad,2004,gross,tank,5978.0
Kerala,Alappuzha,2004,gross,tank,0.0
Kerala,Ernakulam,2004,gross,tank,0.0
Kerala,Idukki,2004,gross,tank,0.0
Kerala,Kannur,2004,gross,tank,0.0
Kerala,Kasaragod,2004,gross,tank,0.0
Kerala,Kollam,2004,gross,tank,0.0
Kerala,Kottayam,2004,gross,tank,0.0
Kerala,Kozhikode,2004,gross,tank,0.0
Kerala,Malappuram,2004,gross,tank,0.0
Kerala,Palakkad,2004,gross,tank,0.0
Kerala,Pathanamthitta,2004,gross,tank,0.0
Kerala,Thiruvananthapuram,2004,gross,tank,0.0
Kerala,Thrissur,2004,gross,tank,0.0
Kerala,Wayanad,2004,gross,tank,0.0
Madhya Pradesh,Anuppur,2004,gross,tank,96.0
Madhya Pradesh,Ashoknagar,2004,gross,tank,2264.0
Madhya Pradesh,Balaghat,2004,gross,tank,20285.0
Madhya Pradesh,Barwani,2004,gross,tank,0.0
Madhya Pradesh,Betul,2004,gross,tank,97.0
Madhya Pradesh,Bhind,2004,gross,tank,20.0
Madhya Pradesh,Bhopal,2004,gross,tank,969.0
Madhya Pradesh,Burhanpur,2004,gross,tank,0.0
Madhya Pradesh,Chhatarpur,2004,gross,tank,6304.0
Madhya Pradesh,Chhindwara,2004,gross,tank,1894.0
Madhya Pradesh,Damoh,2004,gross,tank,647.0
Madhya Pradesh,Datia,2004,gross,tank,579.0
Madhya Pradesh,Dewas,2004,gross,tank,763.0
Madhya Pradesh,Dhar,2004,gross,tank,8908.0
Madhya Pradesh,Dindori,2004,gross,tank,0.0
Madhya Pradesh,Guna,2004,gross,tank,3244.0
Madhya Pradesh,Gwalior,2004,gross,tank,289.0
Madhya Pradesh,Harda,2004,gross,tank,157.0
Madhya Pradesh,Hoshangabad,2004,gross,tank,909.0
Madhya Pradesh,Indore,2004,gross,tank,1350.0
Madhya Pradesh,Jabalpur,2004,gross,tank,112.0
Madhya Pradesh,Jhabua,2004,gross,tank,9414.0
Madhya Pradesh,Katni,2004,gross,tank,618.0
Madhya Pradesh,Khandwa,2004,gross,tank,990.0
Madhya Pradesh,Khargone,2004,gross,tank,1073.0
Madhya Pradesh,Mandla,2004,gross,tank,21.0
Madhya Pradesh,Mandsaur,2004,gross,tank,1647.0
Madhya Pradesh,Morena,2004,gross,tank,397.0
Madhya Pradesh,Narsinghpur,2004,gross,tank,8.0
Madhya Pradesh,Neemuch,2004,gross,tank,462.0
Madhya Pradesh,Panna,2004,gross,tank,6370.0
Madhya Pradesh,Raisen,2004,gross,tank,777.0
Madhya Pradesh,Rajgarh,2004,gross,tank,2726.0
Madhya Pradesh,Ratlam,2004,gross,tank,2569.0
Madhya Pradesh,Rewa,2004,gross,tank,2443.0
Madhya Pradesh,Sagar,2004,gross,tank,3001.0
Madhya Pradesh,Satna,2004,gross,tank,1249.0
Madhya Pradesh,Sehore,2004,gross,tank,5398.0
Madhya Pradesh,Seoni,2004,gross,tank,5932.0
Madhya Pradesh,Shahdol,2004,gross,tank,919.0
Madhya Pradesh,Shajapur,2004,gross,tank,4811.0
Madhya Pradesh,Sheopur,2004,gross,tank,1300.0
Madhya Pradesh,Shivpuri,2004,gross,tank,4837.0
Madhya Pradesh,Sidhi,2004,gross,tank,453.0
Madhya Pradesh,Tikamgarh,2004,gross,tank,7350.0
Madhya Pradesh,Ujjain,2004,gross,tank,8877.0
Madhya Pradesh,Umaria,2004,gross,tank,1164.0
Madhya Pradesh,Vidisha,2004,gross,tank,3321.0
Manipur,Bishnupur,2004,gross,tank,0.0
Manipur,Chandel,2004,gross,tank,0.0
Manipur,Churachandpur,2004,gross,tank,0.0
Manipur,Imphal East,2004,gross,tank,0.0
Manipur,Imphal West,2004,gross,tank,0.0
Manipur,Senapati,2004,gross,tank,0.0
Manipur,Tamenglong,2004,gross,tank,0.0
Manipur,Thoubal,2004,gross,tank,0.0
Meghalaya,East Garo Hills,2004,gross,tank,0.0
Meghalaya,East Khasi Hills,2004,gross,tank,0.0
Meghalaya,Ri Bhoi,2004,gross,tank,0.0
Meghalaya,South Garo Hills,2004,gross,tank,0.0
Meghalaya,West Garo Hills,2004,gross,tank,0.0
Meghalaya,West Jaintia Hills,2004,gross,tank,0.0
Meghalaya,West Khasi Hills,2004,gross,tank,0.0
Mizoram,Aizawl,2004,gross,tank,0.0
Mizoram,Champhai,2004,gross,tank,0.0
Mizoram,Kolasib,2004,gross,tank,0.0
Mizoram,Lawngtlai,2004,gross,tank,0.0
Mizoram,Lunglei,2004,gross,tank,0.0
Mizoram,Mamit,2004,gross,tank,0.0
Mizoram,Saiha,2004,gross,tank,0.0
Mizoram,Serchhip,2004,gross,tank,0.0
Nagaland,Dimapur,2004,gross,tank,0.0
Nagaland,Kohima,2004,gross,tank,0.0
Nagaland,Mokokchung,2004,gross,tank,0.0
Nagaland,Mon,2004,gross,tank,0.0
Nagaland,Phek,2004,gross,tank,0.0
Nagaland,Tuensang,2004,gross,tank,0.0
Nagaland,Wokha,2004,gross,tank,0.0
Nagaland,Zunheboto,2004,gross,tank,0.0
Odisha,Anugul,2004,gross,tank,0.0
Odisha,Balangir,2004,gross,tank,0.0
Odisha,Baleshwar,2004,gross,tank,0.0
Odisha,Bargarh,2004,gross,tank,0.0
Odisha,Bhadrak,2004,gross,tank,0.0
Odisha,Boudh,2004,gross,tank,0.0
Odisha,Cuttack,2004,gross,tank,0.0
Odisha,Deogarh,2004,gross,tank,0.0
Odisha,Dhenkanal,2004,gross,tank,0.0
Odisha,Gajapati,2004,gross,tank,0.0
Odisha,Ganjam,2004,gross,tank,0.0
Odisha,Jagatsinghapur,2004,gross,tank,0.0
Odisha,Jajapur,2004,gross,tank,0.0
Odisha,Jharsuguda,2004,gross,tank,0.0
Odisha,Kalahandi,2004,gross,tank,0.0
Odisha,Kandhamal,2004,gross,tank,0.0
Odisha,Kendrapara,2004,gross,tank,0.0
Odisha,Kendujhar,2004,gross,tank,0.0
Odisha,Khordha,2004,gross,tank,0.0
Odisha,Koraput,2004,gross,tank,0.0
Odisha,Malkangiri,2004,gross,tank,0.0
Odisha,Mayurbhanj,2004,gross,tank,0.0
Odisha,Nabarangpur,2004,gross,tank,0.0
Odisha,Nayagarh,2004,gross,tank,0.0
Odisha,Nuapada,2004,gross,tank,0.0
Odisha,Puri,2004,gross,tank,0.0
Odisha,Rayagada,2004,gross,tank,0.0
Odisha,Sambalpur,2004,gross,tank,0.0
Odisha,Sonepur,2004,gross,tank,0.0
Odisha,Sundargarh,2004,gross,tank,0.0
Puducherry,Karaikal,2004,gross,tank,0.0
Puducherry,Mahe,2004,gross,tank,0.0
Puducherry,Yanam,2004,gross,tank,0.0
Punjab,Amritsar,2004,gross,tank,0.0
Punjab,Bathinda,2004,gross,tank,0.0
Punjab,Faridkot,2004,gross,tank,0.0
Punjab,Fatehgarh Sahib,2004,gross,tank,0.0
Punjab,Firozepur,2004,gross,tank,0.0
Punjab,Gurdaspur,2004,gross,tank,0.0
Punjab,Hoshiarpur,2004,gross,tank,0.0
Punjab,Jalandhar,2004,gross,tank,0.0
Punjab,Kapurthala,2004,gross,tank,0.0
Punjab,Ludhiana,2004,gross,tank,0.0
Punjab,Mansa,2004,gross,tank,0.0
Punjab,Moga,2004,gross,tank,0.0
Punjab,Muktsar,2004,gross,tank,0.0
Punjab,Nawanshahr,2004,gross,tank,0.0
Punjab,Patiala,2004,gross,tank,0.0
Punjab,Rupnagar,2004,gross,tank,1266.0
Punjab,Sangrur,2004,gross,tank,0.0
Rajasthan,Ajmer,2004,gross,tank,7269.0
Rajasthan,Alwar,2004,gross,tank,0.0
Rajasthan,Banswara,2004,gross,tank,6045.0
Rajasthan,Baran,2004,gross,tank,5102.0
Rajasthan,Barmer,2004,gross,tank,0.0
Rajasthan,Bharatpur,2004,gross,tank,0.0
Rajasthan,Bhilwara,2004,gross,tank,28531.0
Rajasthan,Bikaner,2004,gross,tank,8.0
Rajasthan,Bundi,2004,gross,tank,398.0
Rajasthan,Chittorgarh,2004,gross,tank,9064.0
Rajasthan,Churu,2004,gross,tank,0.0
Rajasthan,Dausa,2004,gross,tank,0.0
Rajasthan,Dholpur,2004,gross,tank,146.0
Rajasthan,Dungarpur,2004,gross,tank,4557.0
Rajasthan,Ganganagar,2004,gross,tank,16.0
Rajasthan,Hanumangarh,2004,gross,tank,0.0
Rajasthan,Jaipur,2004,gross,tank,156.0
Rajasthan,Jaisalmer,2004,gross,tank,0.0
Rajasthan,Jalore,2004,gross,tank,0.0
Rajasthan,Jhalawar,2004,gross,tank,1025.0
Rajasthan,Jhunjhunu,2004,gross,tank,0.0
Rajasthan,Jodhpur,2004,gross,tank,0.0
Rajasthan,Karauli,2004,gross,tank,1205.0
Rajasthan,Kota,2004,gross,tank,152.0
Rajasthan,Nagaur,2004,gross,tank,0.0
Rajasthan,Pali,2004,gross,tank,1196.0
Rajasthan,Rajsamand,2004,gross,tank,119.0
Rajasthan,Sawai Madhopur,2004,gross,tank,2886.0
Rajasthan,Sikar,2004,gross,tank,0.0
Rajasthan,Sirohi,2004,gross,tank,1062.0
Rajasthan,Tonk,2004,gross,tank,7123.0
Rajasthan,Udaipur,2004,gross,tank,9474.0
Tamil Nadu,Coimbatore,2004,gross,tank,947.0
Tamil Nadu,Cuddalore,2004,gross,tank,6350.0
Tamil Nadu,Dharmapuri,2004,gross,tank,3400.0
Tamil Nadu,Dindigul,2004,gross,tank,2618.0
Tamil Nadu,Erode,2004,gross,tank,583.0
Tamil Nadu,Kanchipuram,2004,gross,tank,64863.0
Tamil Nadu,Kanniyakumari,2004,gross,tank,13821.0
Tamil Nadu,Karur,2004,gross,tank,2.0
Tamil Nadu,Krishnagiri,2004,gross,tank,7148.0
Tamil Nadu,Madurai,2004,gross,tank,15056.0
Tamil Nadu,Nagapattinam,2004,gross,tank,0.0
Tamil Nadu,Namakkal,2004,gross,tank,0.0
Tamil Nadu,Perambalur,2004,gross,tank,6428.0
Tamil Nadu,Pudukkottai,2004,gross,tank,71611.0
Tamil Nadu,Ramanathapuram,2004,gross,tank,61382.0
Tamil Nadu,Salem,2004,gross,tank,236.0
Tamil Nadu,Sivaganga,2004,gross,tank,67464.0
Tamil Nadu,Thanjavur,2004,gross,tank,368.0
Tamil Nadu,The Nilgiris,2004,gross,tank,0.0
Tamil Nadu,Theni,2004,gross,tank,2275.0
Tamil Nadu,Thiruvallur,2004,gross,tank,17983.0
Tamil Nadu,Thiruvarur,2004,gross,tank,0.0
Tamil Nadu,Thoothukudi,2004,gross,tank,5724.0
Tamil Nadu,Tiruchirappalli,2004,gross,tank,6352.0
Tamil Nadu,Tirunelveli,2004,gross,tank,55383.0
Tamil Nadu,Tiruvannamalai,2004,gross,tank,16459.0
Tamil Nadu,Vellore,2004,gross,tank,0.0
Tamil Nadu,Villupuram,2004,gross,tank,52679.0
Tamil Nadu,Virudhunagar,2004,gross,tank,24967.0
